Great breakfast, clean room! Nice staff, friendly and helpful. Large, comfortable room.	service,food
The hotel is great for a three star - best thing about it really is the staff - very helpful.	service
Im from the city and found it to be comfortable and quiet-- my friend is from the country and was bothered by the lights from the outside and the late-night chatter of guests next door.	environment
The hotel was fine overall, but when I grabbed the last bath towel I found it to be of rag quality. It was literally frayed on the end and you could see thin patches when the towel was held up. For $100 per night, I would expect better quality. The hotel room was neat and clean and staff was friendly. I would stay again, but check the towels before I needed to use one! Nice pool and hot tub area.	service,environment
We have stayed here on two different occasions and could not be happier. Very clean !!! Staff pleasant and helpful. Includes a real breakfast at a real restaurant on site. We love that! And husband with back issues really likes the salt water pool and hot tub. I go for the treadmill. Overall we look forward to staying at Best...Dear E5985FNmarye - Thank you for the taking the time to write this awesome review! Were happy you enjoyed your time with us, and look forward to having you back to rest and relax with us again soon!	service,facility,environment,food
We stayed for 3 nights and the first night was great. Room could have been a little cleaner especially the carpet and corners of room. Lots of dust so allergies became a problem. BIG NOTE! This is a dog friendly hotel! I love dogs and have 2 of my own but do not bring them to hotels. The 2nd night a dog actually 2 dogs started barking at 4:00 am. We were woken up until @6:00! The hotel usually has the 1st floor reserved for barking dogs but these people ended up on the 2nd floor. The Hotel kindly gave us credit for the one night. Not sure if I would stay there again.	environment
staff very nice. clean place.	service,environment
Very loud rowdy customers staff would not do anything about the frat like partying.  Pool was good, hot tub was disgusting.  I really do not have anything good to say about this hotel.  I will never stay here again or recommend it to anyone.	service,facility
The motel was very nice place and the staff were great at all time. They were ready to help all the time. My wife sister died while we were there. They could not do enough for us. The only thing is they keep it to cold at the front desk and restaurant. We would stay there the next time we go buy.	service
Excellent hotel. I was there for a conference and found it to be in a good central location. The room was very comfortable, clean and was the perfect spot to stay. I also enoyed having the restaurant/bar right in the hotel. I would happily stay here again.	location
The hotel was as good as it was advertised to be.  The attached restaurant was better than expected; the food was reasonably priced and of excellent quality.  Everyone was friendly and very helpful.  We would most definitely stay here again.	food
The staff was fantastic.  Nice room.  Could have used more than 2 bath towels.  It was a little noisy in the morning... I think it had to do with the washing machine... sounded like a loud helicopter.  I was a little disappointed when I went to swim in the morning that there was a senior exercise class going on using the entire pool and only a single lap aisle so no room for me to take a swim.It was a good stay and I would stay there again.	service,facility
overall an 8, breakfast was acceptable (better last few times before) upgraded cable service would make stay much better. matress on both double beds on third floor way too soft but had no problems with 1st ir second floors at earlier stays.	facility,food
There puddles located throughout the hotel that should have been vacuumed up but werent. The pub furniture had seen better days. The reasturant had no heat one morning for breakfast. Nothing seemed to be working. This hotel needs a complete makeover. The workout facitlies are shared with the local peoples, who buy membership - so competition to use treadmills with folks other than those staying at the hotel. I had a sirlion steak for dinner and it was 3/4 fat, advertised with cajun spices - it had none - tasted as though it was thawed and boilded in water - disgusting. The vegitables were so mushy you couldnt pick them up with your fork. I would avoid this hotel until they do some major renovations!	facility,food
Stayed here while doing some lake fishing for a few nights. Staff very friendly and helpful. Hotel is older but they come in and clean room every. Wifi works well. Comes with voucher for breakfast. I read some bad comments about the food but we found it to be very good. You can get the buffet on the weekend or order off the menu with a certain $ credit. Eggs, french toast and pancakes with fresh Maine blueberries very good. Yogurt parfait with granola also yummy. Located on a busy street, many shops and places to eat right there.	service,facility,food
We will not be staying at this hotel again. Our room had no heat, the shower curtain had mold on it and the hotel was not very clean. We tried to go to the pool/hot tub but it was packed. There was a birthday party at the pool at 7:30 at night for a pre-teen boy. It was very loud and the pool area smelled horrible. Then to top it all off the bed was horribly uncomfortable.	facility,environment
Crazy lady at the desk would not give me a receipt - she said I had to get it from hotel. Com. And the guest computer / businesss center had such a strong fire wall I could not open my flash drive to open my documents and micro soft office. The man in the hot tub followed me into the locker room and made an offer to give me free whatever - thats not the hotels fault just kinda crazy. Not a bad place.	service,food
We were in Waterville for our Colby reunion. Hotel was fine. Service was pretty slow in the hotel restaurant where we had our breakfast, but luckily we were not in a rush. Breakfast was fine, waitstaff pleasant.	service,food
The food at breakfast was good but we had to wait 40 minutes to get it because there was only one cook working.	food
I was here for 5 days due to work. The hotel needs some updating and it could be cleaner. The staff is excellent and the restaurant has good food. I would stay here again.	service,environment,food
The hotel was nice in the front however our room was showing its wear.  The carpet was stained and in pretty bad shape however everything else was fine.  Beds were comfortable and bathroom was clean.  TV channels were not that great however that was not a major issue. As the hotel is under renovation, I am hoping that carpets and windows are part of the reno. Would probably stay there again.	facility,environment
Typical, but clean and dog friendly room. Food and service at OBriens Restaurant and Pub was top notch! Sarah was a most pleasant and dedicated bar tender and server. Enjoyed our evening of food and conversation.Dear Sandbar16 - Thank you so much for taking the time to write this review! We hope youll be back with us again in the future. Well be sure to pass along your kind words to Sarah at OBriens.	service,environment,food
The Best Western Plus brand is consistently decent, and this hotel did not disappoint. It was nice to have a fridge and microwave in the room- a huge plus!	facility
The hotel was right off the highway but not so close as to experience traffic noises. The room was nicely decorated and very clean. I have stayed at a lot of hotels this year and this one by far was the best. Great bed. Slept like a log and woke refreshed. We ate at the in hotel reasturaunt and were extreemly pleased. overall A++.	environment,location
HVAC was a problem that cause not a good sleep Restaurant service was slow not attending properly (not good service for businessman )	service
Room was really dry. And I got a rash from the salt water pool.	facility
Uninspiring and tired looking...I should have booked the Hotel across the street which looked newer was cheaper...and next to a Starbucks.	location
We found this motel to be pleasant, clean and affordable. Very helpful staff. Attached Irish bar/restaurant we great. The breakfast voucher for the restaurant was a delightful surprise for a real breakfast. I would highly recommend this Best Western.	service,food
Ok place, needs some paint and new clean carpet. Stains on bed cover.	facility
The room, although fairly comfortable had the sink outside the bath. This created a problem when others were sleeping and someone needed to wash their hands. The breakfast in the restaurant was better than most places we have stayed, even though it was not as good as it could have been. Overall I would only rate this hotel as fair.	facility,food
The hotel was under renovations when we got there, that would have been nice to know prior to booking, it just didnt look nice from the outside and some area on the inside also. Other than that the staff were nice and accomodating, it was convenient to have a full restaurant/pub in the hotel, for different optionsat breakfast, not just a continental breakfast bar. The housekeeper cleaned our room when we were out and took a knife and pizza pan that belonged to me (obviously thinking it belonged to the hotel) and the restaurant staff managed to scour the kitchen, find and return them to me before I left (not an easy task to find one knife). All in all it was a nice stay, and I wouldnt mind returning, I would like to see the improvements.	service,food
The staff were incredibly friendly and helpful. After 10 days they felt like family. The restaurant is very good as well. Was happy that my room had a refrigerator and a nice little view of the courtyard. My only hope for my next stay would be better cleaning/upkeep of the air conditioning/heating unit. I suffered awful upper respiratory symptoms when the unit was in use. Im guessing the filters need to be cleaned and/or replaced more frequently.	service,facility,food
very convenient for over night stay right off the I-95. restaurant & pub in hotel, gas station across street and other fast food restaurant up the road and a few shopping stores.	food,location
Nice rooms. Very clean. Front staff was polite and courteous.	service,environment
Nice and friendly staff.	service
Best Western Plus Waterville Grand Hotel is in close proximity to Colby College Museum of Art (great collection of regional and international artists). OBriens Irish Restaurant and Pub is located on the property and offers a good selection of breakfast and dinner options. My understanding is hat this hotel was recently upgraded, although it is hard to tell colors.	food
This hotel is used for Winter Romp each year. The cost is not too expensive. The room is a good size. There was two beds in the room. It is in good condition for the price we pay. There is lots of parking. Breakfast was included which was great. Will return again.	facility,food.
Hotel was convenient to I95 and well above average in appearance and appointments. Staff was very gracious and accommodating. We were passing through so one night stay. Did not eat in restaurant because alternatives were very close by. Rate was not a bargain but worth the price.	service,location
Hotel was good. Indoor pool was the draw AND it was actually very warm. Great job! However, I do NOT recommend eating at the hotel restaurant...HORRIBLE service, so/so food quality. With only 3 people at the bar and 2 in restaurant it shouldnt have taken 35 minutes to get an order of nachos, then when it came out, the order was wrong!! Waited another 30 mins for the main dish. Pasta over cooked, chicken rubbery, even my 4 yr old wouldnt eat it. Good stay, but eat elsewhere.	service,facility
Conveniently located, very efficient staff, reasonably priced.	service,location
Location of this hotel was convenient to 95 and not far from downtown (by car) to Waterville. The only complaint I would voice would be that the outer door that was used for entry to the building in the back of the hotel was kept open at night due to a broken lock. This added a sense of less security to me as a single traveler.	location
To our surprise the hotel was under a major reintivation, with construction materials everywhere, cluttered throughout, dirty and not well maintained. The pictures of the property on the web did not match what we actually experienced. No security at the hotel, as all of the doors from the parking lot and center courtyard where broken and not using the key pad to enter. Anyone could enter the building. Crushed and broken glasses lined the parking lot on one side of the building. The A/C unit was very old with missing knobs and instructions that were worn off. Getting the room to a comfortable temperature was a challenge. Dirty used towels were hanging in the shower questioning whether the room had been properly cleaned from the prior occupant. Duct tape was used to patch the holes in the curtains. To top that off the mattress was as hard as a rock making sleeping nearly impossible.If it was not for us driving all day and that it was late in the evening we would have not stayed at this hotel. Worst experience at a hotel in my life time. To top it off, we paid way too much for the room based on the experience and status of the property. Terrible experience!	service,facility,environment
Halls reeked of marijuana. Pool was overpacked with non guests from a birthday party rental. They offer memberships to the pool and exercise room to non guests. Pool was not very clean. Was given 2 towels and wash clothes for 4 people in a room. Website stated free breakfast but neglected to say it was for 2 and you pay tax and gratuity for the free ones also. Website and book in room said there are snack vending machines and there are only ice and soda vending machines. Shower was luke warm and no way to make it warmer. Worst hotel I have ever stayed in.	facility,food
My son and I thoroughly enjoyed our 4 day stay, the rooms were VERY clean, the staff courteous and the hospitality OUTSTANDING. Please post these comments, thanks.	service,environment
We found this hotel while travelling and had read a few bad reviews due to it being renovated!!! We had time to go echeck it out before actually booking!! We asked to see a room and were very pleasantly surprises by how lovely and new the hotel and room was!! They. Have done a great job of the Reno!! The hallways, rooms and main areas are clean plus and very tastefully decorated!! The room had great beds and high end quality linens. The room was large and spacious!! We stayed at the hotel for dinner as there was a bar/restaurant on the premesis!! Super friendly staff and the food was of very good quality for pub food!! Nice not to have to go looking for a place to eat after being on the road all day! Another of the hotel amenities was the great gym and pool area!! Dosen,t get any better anywhere!!! High end equipment , pool and jacuzzi!, another great perk is, in the morning the from lobby staff give you a $7.00 voucher per person for breakfast in the hotel!!! This is not your average Best Western!! We had a lovely bacon/ egg brkf for $0,,, All the staff were super friendly and seemed like they loved their jobs!!! My only complaint is the fact that people are allowd to smoke in some of the rooms!! Smoking is not segregated by floors!! We instantly could smell cig smoke when we went to the second floor!! We also could smell MJ coming from one room!! To bad this hotel is allowing smoking within especially since they have done such a fine job of renovating!! In this day and age, smoking in hotels or anywhere inside is just not acceptable!! I hope this hotel changes their policy as it would be a shame to ruin such a great Reno,d to new hotel!!	service,facility,food
We stayed here for 1 night. Rooms were clean and relatively comfortable. The restaurant is more of a bar and we were the only people that ate there that evening (there seemed to be quite a few people in the bar end though), the waiter was very helpful, the food was average (burgers, sandwiches and fries). NB breakfast is not.	environment,food
Excellent value, nice clean room , quiet, had fun at the bar our bartender was REALY nice and friendly. For sure this would be my second home if it wasnt so far away from my Massachusetts home. Would definitely recommend this Hotel to anyone staying in the area.Dear T2359WMstephenb - Thanks so much for the kind words! We are glad you enjoyed your stay, and we look forward to having you back with us on your next trip to the area :)	service,environment
I had a wonderful time at the best Western. My kids loved the pool and jetted spa. The staff where friendly and helpful.	service,facility
We have stayed here a couple of times. The rooms are ok, the facilities are ok, the staff is terrific. The staff is very friendly and service oriented, they are what keep us coming back. There is a pool and work out area. The restaurant could use some updating. The rooms were clean.	facility,environment
This hotel is absolutely disgusting! You could not pay me to stay here again. We requested a non smoking room , but the entire first floor smelled of smoke!! Rooms are very old and dark. Shower which I was even scared to step into barefoot didnt get above Luke warm. The little coffee machine in the room also didnt work..it was just bad all the way around!! I wasnt expecting fancy being a best western but clean and not outdated would have been nice! Stay elsewhere! !	facility,environment
Upgraded motel with an extremely comfortable bed and quiet room on the top (third) floor. We enjoyed our breakfast and the allowance (14) given to cover breakfast. I definitely would consider staying at the Best Western Plus if I was staying in Waterville again.	food
My family stayed at this hotel and had a great weekend. The pool was huge and my kids loved it. The restaurant gives you a hot breakfast, not a microwaved one and the rooms were very clean. I would recommend this hotel to anyone and I want to thank the staff for a fun weekend away!!!	service,facility,food
I enjoyed having the restaurant in the hotel as well as the $14.00 breakfast voucher.	food
Room, Pool and Restaurant were better than expected for a Best Western.	facility,food
The room was great! Lots of space, good full-length mirrors, and an excellent bed. The closet could have been better. It was very shallow and needed to be deeper for clothes to hang properly.	facility
Hotel Room was clean and comfortable.  We would recommend. We stayed because we were visiting Thomas College.	environment
All the hallways smell of smoke. The room was dirty when we checked in. The next day they never sent housekeeping to clean. Did not give us clean towels in spite of the request for those and housekeeping services. They said the housekeepers had all gone home. The restaurant was terrible service.  One person waiting on the room over breakfast the first day. Twenty minutes to receive a menu and then nothing after the meal was delivered. We got our own flatware and coffee. The second day there was more staff but the waitress decided to change my plain yogurt to blueberry. I am allergic. Had to send it back. I asked for a manager to contact me but no one called. Called corporate and they wanted to give me points. Called Mr. Kong, the president of Best Western and they will give me a $50.00 credit, the first offer was a gift certificate for $50.00  No thanks, I wont ever stay in another Best Western again. The hotel manager has still not contacted me, its been three weeks.	service,environment
hot tub too hot,(over 100),but pool was great.room was clean and bed was very comfortable.toilet was too small as was the bath room.but I felt safe . breakfast is big $$$ otherwise ok.	environment
Stayed here while doing some lake fishing for a few nights. Staff very friendly and helpful. Hotel is older but they come in and clean room every. Wifi works well. Comes with voucher for breakfast. I read some bad comments about the food but we found it to be very good. You can get the buffet on the weekend or order off the menu with a certain credit. Eggs, french toast and pancakes with fresh Maine blueberries very good. Yogurt parfait with granola also yummy. Located on a busy street, many shops and places to eat right there.	service,food
i had a great time nice hotel, friendly staff and clean room.	service
Fantastic place.good size room.awesome pool! Super clean and modern.I would stay again and will reccomend for my many visitors who stop along the way to rest.	facility
I was attending a business conference in the area. I chose this hotel for its location, price, and because they have a pool and fitness room on-site. The Staff were friendly and helpful. Room was clean and well appointed. I enjoyed using the fitness room, but the pool was a nightmare. Despite the fact that there were signs everywhere saying.	service,facility
I would recommend this hotel to family and friends. All the staff was friendly and helpful. The hotel was clean and decorated very well. I loved the courtyard with the trees and beautiful flowerbeds. It is the perfect place to have a picnic lunch. The saltwater pool was great and very relaxing. I really enjoyed my stay and plan to.	service,environment
Two pillowcases and the sheet had hair on it. I think just left over from the a laundering process but still disconcerting and if we had not arrived so late at night, I would have asked to switch rooms.	facility
This hotel was nice. Nothing extra. The staff was very pleasant and accommodating. Would stay here again.	service
We really enjoyed our stay at the Best Western Grand. It was an older hotel buy very comfortable, and the pool and the hot tub were clean. And even though there is a restaurant there, they also provided a continental breakfast. This worked out well for us, because we did not have time for a sit down breakfast the morning we checked out.	facility,food
overall pleasant  good breakfast. clean room easy to get to.	environment,food,
Connectivity in the rooms is a joke. Go somewhere else if you need internet. Imagine if a hotel told you that because the place was full, the toilets were going to flush every once in a while, and that the best idea would be to flush when no one else was in the hotel. Apart from the internet, the place.	facility
Clean rooms and nice pool. Great breakfast and wait staff.	service,environment,food
Good parking for vehicles w/ trailers.	facility
first time staying here. room was great, very clean and spacious. bed was very comfortable which is not the case at most places weve stayed before. pool and hot tub were clean, indoor, and convenient to use. staff was friendly and the included breakfast in the resturant was awesome, not just the usual donuts, fruit, and coffee. overall very satisfied.	service,environment,food
We had a wonderful night staying in this hotel for one night. Easy, clean, friendly, convenient. I loved that we got a voucher for $ off breakfast at the attached restaurant. We had a great stay.	environment,food
My two daughters and I stayed in the hotels suite for a local dance competition. The room was nice and the beds were very comfortable. The bathroom could have been cleaner, but overall we were happy.	facility
Nice stop over hotel near some shops. The hotel had a pool and hot tub but these could do with some work. Had a nice friendly bar to relax in.	facility
The room was very small, the cable was fuzzy and not HD, and all the doors stuck or were not properly fitted for the opening. This was a $90 room, not at $150 room. Way over priced for location and condition. Not what I would expect from Best Western.	facility
From check in to the day we left very comfortable and rooms were very clean, staff very helpful.	service,environment
The hotel was adequate and met my basic needs. It met my expectations for this type of hotel. The staff was friendly and helpful. The TV was difficult to use - you couldnt get directly to a specific channel and it didnt have all the network channels, presumably b/c it was DirectTV. The continental breakfast consisted of coffee/tea and muffins so I wouldnt really call it a continental breakfast.	service,facility,food
Great place to stay when visiting your child at Colby! The hotel is convenient to campus. Rooms are good - beds are comfortable. Breakfast is good. Fitness center looks decent. We will stay there again when visiting Colby.	location
The motel was very nice place and the staff were great at all time. They were ready to help all the time. My wife sister died while we were there. They could not do enough for us. The only thing is they keep it to cold at he front desk and restaurant. We would stay there the next time we go buy.	service
This best Western Plus was average. The room was clean. The king bed comfortable. Convenient location close to I-95. Decent breakfast.	environment,food
The first room we were assigned smelled like sewer. They gladly moved us and the 2nd room was fine. No complaints about the room.	service
Wonderful stay, Staff was so helpful.	service
Room was clean, spacious and comfortable, Restaurant (OReilys) was charming with modestly priced good food, but limited menu. We had a back inside room which was quiet and easily accessed. They include a breakfast beginning at 7:00 but we had to leave before 7 so cannot comment on the breakfast.	environment,food
This place was right off the highway, but not too noisy. The rooms were spacious and clean. There was a pool and exercise room. But the best part was OBriens, where you could get meals and drinks on the premises. Lively atmosphere, with good food and great service.	facility,environment,food
On our trip to Canada from Connecticut, We stayed the night in this lovely hotel. They brought the suitcases to our rooms in record time, and there were cookies and juice waiting for all visitors. Add to that a lovely buffet breakfast in the morning before we got on our way. It was a great experience with clean rooms.	environment,food
Problematic wifi.	facility
one handicap parking spot per entrance, broken bed, not handicap friendly. internet never worked over two days. Told front desk I couldnt walk far so I need something close to the exit they put me as far away as they could.	facility
The hotel was fine, just know that smoking is allowed on some floors so there is lingering tobacco odor in some corridors. OBriens was a nice surprise, good food and great service. Also, a true breakfast is included with the price of the room, cooked to order not the typical complimentary breakfast buffet. The internet speed was good as well.	food
Nice and friendly staff.	service
Room was very large and comfortable. Bed was also very comfortable. Staff was very friendly. We stayed here on our way to Nova Scotia. Breakfast was buffet and was very good, many items to choose from. Suit cases brought to room very quickly.	service,facility,food
Nice rooms. Very clean. Front staff was polite and courteous.	service,environment
Stayed night for my sons birthday. Kids had a blast loved the pool. Restaurant attached has smallest menu Ive ever seen and aweful service but the hotel was fine! Clean rooms comfortable beds and the Xbox hooked up to the TV easily.	facility,food
This hotel was nice. Nothing extra. The staff was very pleasant and accommodating. Would stay here again.	service
It ws just an over night but very good accommodations.	facility
We have stayed at this Best Western several times. The rooms are clean. The staff is courteous and helpful and the breakfast is decent. It is very close to the highway but we never heard the traffic. Worth the money.	service,environment,food
The hotel was excellent in all aspects. Lobby was warm and friendly, staff was knowledgeable. The room was clean, comfortable and quiet. My one night stay was outstanding. The location of this best western was right off the interstate highway with plenty of restaurants to choose from. It also had its own restaurant.	environment,location
overall an 8, breakfast was acceptable (better last few times before) upgraded cable service would make stay much better. matress on both double beds on third floor way too soft but had no problems with 1st ir second floors at earlier stays.	food
Nice hotel for the price. Great for a short stay. Breakfast discount a nice touch.	food
This hotel is absolutely disgusting! You could not pay me to stay here again.	environment
The room was great! Lots of space, good full-length mirrors, and an excellent bed.	facility
Stayed here whilst on business - its a friendly little place with good food and facilities. The hotel - well not exactly grand but certainly very friendly and for a business stop out here in Fairfield - well its great. Staff - lovely helpful people - can you ask for anymore Hotel - a little dated but still functional.	service,facility,food
The Best Western in Waterville was nice and clean. The room was nice. The receptionist checking me in, however, appeared to have no interest in her job or me. I was very disappointed that the WIFI did not work in my room. When I complained about it in the morning I was told it works great in all rooms.	facility,environment
Clean hotel. Great breakfast. Good value. OBriens restaurant makes a great breakfast that is individually prepared, not the typical rubber egg buffet that you get at most hotels. Good deal for the price. I will go there again for my next business trip to Waterville.	environment,food
My daughter wanted to book a hotel with friends for the weekend. They had fun in the pool and hot tub. Overall the Hotel was nice. It was clean, the rooms were large,and the pool area was clean and everyone was friendly.	facility,environment
Traveling with a dog and this was a nice, clean hotel and conference center. Had breakfast at the restaurant the next morning and it was awesome -- complete with waitresses, juice and eggs cooked to order. Best breakfast on our trip. Hotel gives you a voucher, so you have to pay a little money for the breakfast.	environment,food
We stayed for the weekend, good area for shopping, the place needs a little updating, but the staff more than makes up for that. We go there because of the pool and hot tub. They have a very nice breakfast plan where you can order what you like from their restaurant for the breakfast.	service,facility,food
This hotel is very conveniently located just off I-95 (theres a Ruby Tuesday Restaurant just a short walk away - we had a nice dinner there). The staff at check-in was not very friendly (they just did their basic job and didnt look quite happy). Our room was clean and spacious (king sized bed, flatscreen tv, fridge, microwave.	service,facility,environment,location
Pool staff do not enforce rules. Many adults buy memberships to the pool and fitness center, therefore have an expectation that they will be able to use the facility as it is intended. Instead, there are frequently screaming and out of control children at the pool, especially on weekends. The rooms are very nice, as is the restaurant.	service,facility
Not looking to break the bank on a hotel overnight - looking for clean, quiet and comfortable. This hotel fit the bill. We were 2 adults and a teen, so wish they had larger than double-sized beds, and it would have been better to have had 3 bath towels instead of 2. But the TV worked, the heat worked.	facility,environment
I recently had two visits to this location. For both visits my reservation was for a room with a king bed. However, when I checked in for the first visit I was informed that the room I had reserved wasnt available and they put me in a room with two double beds. This in itself wasnt a big issue.	facility,location
We enjoyed our stay. It was quiet even though there were many teenagers staying there. The breakfast was delicious. The people at the desk were very helpful and informative. We would certainly return to this hotel.	food
My wife and my in-laws stayed here over Thanksgiving weekend. We chose it because they are pet friendly, up to 85 pounds I believe. Our room was as nice as you would expect from a Best Western. The room service did not turn the heat off during the day so it was sweltering at night when we got back.	service
Seeing as its in the middle of Maine, youre not going to get a 5-star hotel. However, this is probably the best in the area. Ive had WiFi issues here in the past, but this time I had the 3rd floor, and no issues at all. So, Id suggest 3rd floor.	facility
good location close to the highway, quiet rooms but small bathrooms,comfortable beds with luxury linens, friendly staff throughout and good food at the restaurant, make sure you try the prime rib...it was excellent...great value and a nice place to stay, pet friendly also.	service,location
Overall a good place to stay. Restaurant served a great dinner although it was noisy ,because it was wing night, it attracted a lot of beer drinkers. Also the room heater/fan was noisy. The sit down service breakfast was excellent and had a good selection.	facility,food
staff was not friendly.	service
It was a comfortable stay. I will say that the walls are a bit thin. I didnt like hearing slamming doors throughout the night from other guests. The room was fairly clean. The beds were really comfortable. Breakfast was decent. The front desk clerk could be a bit more friendlier. I would stay there again.	facility,environment,food
When we first walked into our building, there was a skunky smell. Luckily, our room wasnt quite as bad. We did go across the street to the grocery store and got some air spray for our room. The pillows were not the best quality. The bedspread was thin. The mattress was nice, however. The shower had good water pressure.	service,facility,environment,food,location
Quick one night stay, comfortable with good free hot breakfast.	food
Stayed for a weekend (Thurs-Mon) and thankfully the Tigers Football team was on the road so getting a room wasnt hard. It was a great value for the little cost of the room. If youre on a tight budget, this place is great. If youre looking for a resort stay and planning on spending your entire trip in the hotel, this is not your place. Bed was great to sleep in, shower was hot to bathe in. All I needed the room for.	facility
This was a fantastic stay. The employees were great! Had a light bulb break and they came straight away and cleaned it up. Nice pillows. Close to a lot of eateries.	service,facility
The cleaning staff left dirty towels in our room which we found when we checked into our room. The onsite clerk came to pick them up but did not apologize and was hesitant when we first asked her.	service
Second year staying here for True/False. The room is fine. Breakfast is better than a lot of other budget places.	food
I booked the hotel last minute as I was simply too tired to continue driving. Im in grad school so I needed cheap. Considering the price, the hotel amenities and upkeep was as expected. The staff was friendly enough, the hotel smelled like mildew, serious updates were needed, and the continental breakfast was lacking. The only things that I considered to be under what I paid was the bed and room itself. The bed was terribly uncomfortable. The pillows were hard and lumpy...like when you wash and then high heat dry artificial pillow stuffing and it melts together. The AC unit didnt really work. It just blew air. I was hoping it would cool down to kill the mildew smell, but it never did. The worst was that every time the AC unit kicked off, a noise would start (Im assuming some kind of duct work) that sounded like someone was knocking at my door. This continued through the night so needless to say, I didnt sleep very well.	service,facility
I would recommend this hotel to others. It was a nice facility nice room and accommodation.	facility
Hotel was clean, the kids had fun swimming and had a room closet to the pool. Breakfast was good.	facility,environment,food
Showed up on Friday left on Sunday. Everything was good. Breakfast was great. Very nice staff. The only problem was the bathroom. The toilet, shower head, and tub faucet were loose. It looks like they tried to update the tub area but didnt do a good job of it. The lights in the bathroom are exetremely hot. Other than that good trip.	service,facility,food
Bed was very firm and uncomfortable TV speaker had a lot of static like it was busted remote didnt work very good and our key cards would not open the outside doors most of the time.	facility
Clean room, good service, a decent breakfast bar. My only complaint is that the booking site said nothing about an additional 100.00 cash deposit (refundable) for those who pay cash. A very unpleasant surprise when we checked in.	facility,environment,food
i would been nice if we didnt get the wheelchair accessible. Bathroom is for wheelchair accessible not for family.	facility
Great just a suggestion: sheet between blanket so no touching blanket. When asked for extra blanket, i got a bedspread- they are so dirty should not be used in any hotel.	facility,environment
Clean. Great for a one nighter. Only bad part was the traffic at ruch hr.	environment
The room and hotel were generally clean. Some areas of the parking lot were too dark for my liking, but there were more than enough spaces. About what you would expect for the price.	facility,environment
Was really close to show me games.	location
My daughter was moving into Mizzou so we went up the night before I made the reservations online I must say when I walked into the lobby of the hotel seem older but nice I then checked into my room went and got something to eat came back use the restroom to see two tiny bugs not sure what they were at this point I killed them and wanted to my room saw a roach crawling up my drink when I called the front desk I told the guy I have bugs in my room he said yes as if this were a regular occurrence and then took him about 15 minutes to get me moved to a different room to say the least I was absolutely mortified this hotel is disgusting.	service,facility,environment
Overall a very pleasant stay. Newer flat screen TV with a great variety of channels to pick from and the bed was very comfy. Plenty of parking and the staff were very friendly. I would gladly stay here again!	service,facility
The stay was good except for the room not being cleaned before we checked in.	service
Convenient location right off the highway. Bed was comfortable, room was warm. Felt safe traveling alone. Hotel is a little outdated and worn around the edges, but you can tell they work to keep it clean.	facility,environment,location
Worst hotel stay I have had in years. Stains on sheets Noisy others staying in hotel Room made lots of noise from above Service was lacking at best.	facility,environment
Hotel is in desperate need of remodeling! Carpet was dingy, bathtub was and bath fixtures were old. Door was loose, even when locked, safety issue. But Good location, close to the interstate.	facility,location
Building security was an issue.	environment
Hotel was ok just about all the staff did a great job except the night shift desk cleark. Called my room at 4 am because he didnt know how to do something and after a few realized he called wrong room. Pluse peoples kid down the hall slammed there door all night long.	service
It was a nice room. pleasant to the eye. But the TV keep mess up. But I didnt complain, because we were out most of the day. I didnt know about it because I went to bed. My daughter told me about it the next day. The night stand was dirty. But rest of room looked clean. Towels were hard.	facility,environment
Workers, check in, and check out were great!! Grounds and rooms need be cleaner. Bad musty, wet smell when entering building.	environment
They allow pets (dogs only) in this hotel, which is probably great for pet owners, but not so great when the dogs have accidents, and the hallway smells of doggy poo. It was cleaned up, but the smell did linger. Otherwise hotel was a good value for the price. And I would recommend to people who absolutely have to take their dogs with them while they travel.	environment
The service, location and room were in line with the price. The hotel is dated but the service was friendly, room was clean.	service,environment,location
Very in the middle of nowhere. Did not feel safe or clean. Walls very thin. Breakfast minimal.	environment,food
Possibly the smokiest hotel room Ive ever been in. Pulling the covers up would release yet another cloud of smoke an awful experience, for sure. To top it off, upon return home, everything in our bags, including the bags themselves required washing! Old and smoky.	environment
Hotel is old but you get what you pay for. Price was one of the cheapest in the area but the hotel was pretty old you cant change that. Bed was comfortable. Breakfast wasnt great but typical. All staff was very nice.	service,facility,food
This hotel isnt bad for the price I paid. It is located in a great spot. Easy to get to.	location
Very affordable. Very clean room. Lobby and meeting rooms a little outdated. Breakfast area was clean and well stocked. Friendly staff. We needed a place before and after surgery. Meet our needs. We will stay again.	service,environment
There were only a hand full of cars in the parking lot. But room was adequate although there was a fairly loud drone sound coming from the roof that I could hear not only in my room but also as I walked down the hall. I speculated that it was an HVAC unit on the roof. It was annoying but do -able so I didnt complain.	facility,environment
The hotel is in a prime location. Close to the highway and easy to get to. Breakfast was OK, but lacked variety. Some eggs and more fruit options would have been nice. The other issue is how loud it was in the halls at night. Doors banging and people talking went right through the walls. Hard to get a good night sleep. The front desk was very helpful and friendly. I did have trouble accessing the WiFi. Overall it wasnt a bad stay but there were issues.	service,facility,food,location
Enjoyed everything but that hard Ole soap..not pleasant and too hard. Also only 1 washclothe.	facility
Everything was great. Only thing that disturbed me, was a notice on the desk in the room. Advising how to lock your car and what not to leave in it. That means to me, that there are a lot of car break-ins. But like I said, we didnt have a problem and a good experience.	facility
